time,id,x,y,angle,speed,lane_id,acceleration
242.4,25,18.00203073,201.6,270,0,-E2_1,0
242.4,52,298.4,166.5240202,180,11.81915937,E7_1,1.852376897
242.4,63,40.50511705,201.6,270,0,-E2_1,0
242.4,70,48.00615692,201.6,270,0,-E2_1,0
242.4,77,155.5071978,201.6,270,0,-E1_1,0
242.4,80,298.4,192.0781139,168.2167462,6.188718876,E7_1,0.806318607
242.4,93,139.271491,301.6,270,12.3195499,-E22_1,-1.118814956
242.4,97,198.4,251.3753088,180,12.23694629,E23_1,-0.167140546
242.8,103,71.19158323,-1.6,90,1.165679122,-E18_1,-1.90445038
242.8,106,178.0102821,201.6,270,0,-E1_1,-0.000101202
242.8,114,210.5010041,201.6,270,0,-E3_1,0
242.8,131,133.0040895,201.6,270,0,-E1_1,0
242.8,132,110.5010027,201.6,270,0,-E1_1,0
242.8,134,218.002035,201.6,270,0,-E3_1,0
242.8,135,118.002028,201.6,270,0,-E1_1,0
242.8,137,225.5030642,201.6,270,0,-E3_1,0
242.8,145,55.50718101,201.6,270,0,-E2_1,0
242.8,151,125.5030626,201.6,270,0,-E1_1,0
242.8,152,233.0041042,201.6,270,0,-E3_1,0
242.8,158,33.00409028,201.6,270,0,-E2_1,0
242.8,159,240.5051441,201.6,270,0,-E3_1,0
242.8,168,25.50306292,201.6,270,0,-E2_1,0
242.8,17,10.50100278,201.6,270,0,-E2_1,0
242.8,177,-1.6,14.19204824,180,6.659280525,E11_1,-4.5
242.8,180,198.4427776,201.3056666,62.68315617,8.79901744,:J3_17_0,1.659673461
242.8,181,89.49899902,98.4,90,0,E13_1,0
242.8,182,-0.875346461,105.3337618,171.860009,5.850078505,:J7_12_0,1.377655667
242.8,184,140.5051206,201.6,270,0,-E1_1,0
242.8,186,98.6621869,108.5683845,176.9872034,5.899573565,:J6_3_0,-4.5
242.8,187,111.5432116,1.6,270,11.99256636,E17_1,-0.737310435
242.8,189,249.0066918,195.2,90,13.37382562,E3_0,-0.105767311
242.8,190,89.4989977,198.4,90,0,E2_1,0
242.8,191,-1.6,123.3690781,180,7.484924515,E6_1,-3.762711138
242.8,192,197.9138887,300.6116668,318.5720667,7.900292,:J17_0_1,0.005552879
242.8,193,255.5076266,201.6,270,0.000509115,-E3_1,-0.000515447
242.8,196,-1.6,141.1218276,180,9.218803709,E6_1,-2.360176893
242.8,197,148.0061601,201.6,270,0,-E1_1,0
242.8,198,-18.00202698,198.4,90,0,E0_1,0
242.8,199,104.8563834,10.00531613,333.7431224,4.985893384,:J11_3_0,0.025943459
242.8,200,40.17039576,301.6,270,13.1499951,-E21_1,0.329345509
242.8,201,248.0062045,201.6,270,9.43198E-05,-E3_1,-9.9974E-05
242.8,202,170.5092571,201.6,270,0,-E1_1,0
242.8,203,74.42488957,198.4,90,0.088453043,E2_1,-0.100200495
242.8,204,101.6,148.7391474,0,13.39476715,-E5_1,1.774695351
242.8,205,163.0082311,201.6,270,0,-E1_1,0
242.8,206,75.58789011,201.6,270,8.898640192,-E2_1,-3.089055387
242.8,207,94.46000449,-0.904313873,82.00150563,0,:J11_8_0,0
242.8,208,58.18707497,-1.6,90,4.842573598,-E18_1,-1.629402753
242.8,209,95.2,41.90078549,180,13.41208492,E10_0,0.475316078
242.8,210,81.9934806,198.4,90,0.005539025,E2_1,-0.008134461
242.8,211,79.50692918,-1.6,90,0,-E18_1,0
242.8,212,-10.50100053,198.4,90,0,E0_1,0
242.8,213,159.5337202,1.6,270,15.261986,E17_1,-0.059921988
242.8,216,87.0079615,-1.6,90,0,-E18_1,0
242.8,217,281.8739544,198.4,90,10.0508372,E3_1,-1.226756907
242.8,218,66.49978311,198.4,90,0.647315673,E2_1,-0.582971118
242.8,219,267.5371354,201.6,270,4.736857111,-E3_1,-1.846604015
242.8,220,104.8,58.39418542,0,13.48194066,-E10_0,0.130046734
242.8,221,81.99795804,98.4,90,0,E13_1,0
242.8,222,190.1315454,95.2,90,11.39505826,:J5_2_0,-0.292326055
242.8,223,1.6,114.5578887,0,10.33456799,-E6_1,0.950430603
242.8,224,198.4,211.4010092,180,0,E23_1,0
242.8,225,24.72282352,104.8,270,6.038831891,-E13_0,-2.161053402
242.8,226,297.9354794,204.1806458,300.2979423,10.93758479,:J4_0_0,0.623563015
242.8,227,33.78023745,198.4,90,12.77315316,E2_1,0.038264996
242.8,228,33.56080573,295.2,90,10.11600989,E21_0,1.578165658
242.8,229,201.6,131.4100776,0,11.92000795,-E4_1,2.162204568
242.8,230,9.535815165,104.8785623,270.9008825,1.548422675,:J7_3_0,1.685347016
242.8,231,-1.6,285.7003238,180,9.609456435,-E20_1,1.569389697
242.8,232,98.4,10.5212109,180,0.509456151,E10_1,-4.241133597
242.8,233,-1.568145889,210.1774699,179.6348199,7.390565143,:J1_2_0,-4.372839313
242.8,234,14.91110202,1.6,270,10.47877811,E18_1,-4.394628205
242.8,235,101.6,170.2833633,0,12.82417449,-E5_1,-0.825272112
242.8,236,1.6,160.711121,0,13.47249923,-E6_1,2.264835661
242.8,237,1.6,136.4780464,0,9.08266586,-E6_1,1.414179706
242.8,238,-73.40609416,98.4,90,8.541289579,E12_1,1.646493977
242.8,239,98.4,273.420681,180,5.937777715,E24_1,2.0047047
242.8,240,201.6,121.6422903,0,4.129041148,-E4_1,1.468782207
242.8,242,95.2,284.1549627,180,0.862593328,E24_0,2.15648332
242.8,25,18.00203073,201.6,270,0,-E2_1,0
242.8,52,298.4,161.5363987,180,12.46905376,E7_1,1.62473598
242.8,63,40.50511705,201.6,270,0,-E2_1,0
242.8,70,48.00615692,201.6,270,0,-E2_1,0
242.8,77,155.5071978,201.6,270,0,-E1_1,0
242.8,80,298.4,189.2798018,178.8968135,6.995780352,E7_1,2.017653689
242.8,93,134.2806452,301.6,270,12.4771145,-E22_1,0.393911504
242.8,97,198.4,246.5272917,180,12.12004281,E23_1,-0.292258699
243.2,103,71.50578333,-1.6,90,0.785500248,-E18_1,-0.950447184
243.2,106,178.0102821,201.6,270,0,-E1_1,0
243.2,114,210.5010041,201.6,270,0,-E3_1,0
243.2,131,133.0040895,201.6,270,0,-E1_1,0
243.2,132,110.5010027,201.6,270,0,-E1_1,0
243.2,134,218.002035,201.6,270,0,-E3_1,0
243.2,135,118.002028,201.6,270,0,-E1_1,0
243.2,137,225.5030642,201.6,270,0,-E3_1,0
243.2,145,55.50718101,201.6,270,0,-E2_1,0
243.2,151,125.5030626,201.6,270,0,-E1_1,0
243.2,152,233.0041042,201.6,270,0,-E3_1,0
243.2,158,33.00409028,201.6,270,0,-E2_1,0
243.2,159,240.5051441,201.6,270,0,-E3_1,0
243.2,168,25.50306292,201.6,270,0,-E2_1,0
243.2,17,10.50100278,201.6,270,0,-E2_1,0
243.2,177,-1.6,11.11233603,180,7.699280525,E11_1,2.6
243.2,180,200.4944168,204.5573613,38.26169691,9.662076261,:J3_17_0,2.157647053
243.2,181,89.49899902,98.4,90,0,E13_1,0
243.2,182,0.381975891,103.0967068,160.9515142,6.448968134,:J7_12_0,1.497224072
243.2,184,140.5051206,201.6,270,0,-E1_1,0
243.2,186,99.05556792,105.8202579,172.4615379,6.939573565,:J6_3_0,2.6
243.2,187,106.5959702,1.6,270,12.36810365,:J11_5_0,0.938843223
243.2,189,254.3082456,195.2,90,13.25388455,E3_0,-0.299852674
243.2,190,89.4989977,198.4,90,0,E2_1,0
243.2,191,-1.6,120.3106126,180,7.646163786,E6_1,0.403098178
243.2,192,194.8418067,301.422599,290.5614861,8.074407993,:J17_0_1,0.435289982
243.2,193,255.5074645,201.6,270,0.000405102,-E3_1,-0.000260032
243.2,196,-1.6,137.7372723,180,8.461388145,E6_1,-1.893538908
243.2,197,148.0061601,201.6,270,0,-E1_1,0
243.2,198,-18.00202698,198.4,90,0,E0_1,0
243.2,199,104.8,11.95928628,350.0673583,4.89478694,-E10_0,-0.227766111
243.2,200,35.06235548,301.6,270,12.7701007,-E21_1,-0.949735998
243.2,201,248.0061837,201.6,270,5.20566E-05,-E3_1,-0.000105658
243.2,202,170.5092571,201.6,270,0,-E1_1,0
243.2,203,74.44687249,198.4,90,0.054957303,E2_1,-0.08373935
243.2,204,101.6,153.8092755,0,12.67532011,-E5_1,-1.798617599
243.2,205,163.0082311,201.6,270,0,-E1_1,0
243.2,206,72.59868434,201.6,270,7.473014417,-E2_1,-3.564064439
243.2,207,94.46000449,-0.904313873,82.00150563,0,:J11_8_0,0
243.2,208,59.75798589,-1.6,90,3.927277309,-E18_1,-2.288240723
243.2,209,95.2,36.46488374,180,13.58975436,E10_0,0.444173621
243.2,210,81.99496888,198.4,90,0.003720683,E2_1,-0.004545856
243.2,211,79.50692918,-1.6,90,0,-E18_1,0
243.2,212,-10.50100053,198.4,90,0,E0_1,0
243.2,213,153.6142512,1.6,270,14.79867251,E17_1,-1.158283742
243.2,216,87.0079615,-1.6,90,0,-E18_1,0
243.2,217,285.8343479,198.4,90,9.900983609,E3_1,-0.374633978
243.2,218,66.65822531,198.4,90,0.396105484,E2_1,-0.628025471
243.2,219,266.1656071,201.6,270,3.428820776,-E3_1,-3.270090837
243.2,220,104.8,63.76636585,0,13.43045109,-E10_0,-0.128723929
243.2,221,81.99795804,98.4,90,0,E13_1,0
243.2,222,194.693384,95.2,90,11.49232405,:J5_2_0,0.243164475
243.2,223,1.6,118.7078692,0,10.37495119,-E6_1,0.100957997
243.2,224,198.4,211.4010092,180,0,E23_1,0
243.2,225,22.61793214,104.8,270,5.262228449,-E13_0,-1.941508603
243.2,226,293.5328877,204.8,278.0213445,11.11480571,-E3_0,0.443052302
243.2,227,38.31991415,198.4,90,11.34919174,E2_1,-3.559903528
243.2,228,37.92356283,295.2,90,10.90689276,E21_0,1.977207165
243.2,229,201.6,136.4994883,0,12.72352668,-E4_1,2.008796833
243.2,230,8.699848686,104.9545592,271.7732614,2.099305415,:J7_3_0,1.37720685
243.2,231,-1.6,281.6397691,180,10.15138688,-E20_1,1.354826121
243.2,232,98.4,10.50492664,180,0.040710659,E10_1,-1.17186373
243.2,233,-1.251235609,207.9635614,175.9902847,5.590565143,:J1_2_0,-4.5
243.2,234,11.29999848,1.6,270,9.027758844,E18_1,-3.627548172
243.2,235,101.6,175.5427228,0,13.1483989,-E5_1,0.810561047
243.2,236,1.6,166.3814549,0,14.1758346,-E6_1,1.758338435
243.2,237,1.6,140.4109974,0,9.832377349,-E6_1,1.874278723
243.2,238,-69.77402327,98.4,90,9.080177243,E12_1,1.347219161
243.2,239,98.4,270.6438284,180,6.942131653,E24_1,2.510884844
243.2,240,201.6,123.5874178,0,4.862818851,-E4_1,1.834444257
243.2,242,95.2,283.4928202,180,1.655356155,E24_0,1.981907068
243.2,25,18.00203073,201.6,270,0,-E2_1,0
243.2,52,298.4,156.2349045,180,13.25373566,E7_1,1.961704744
243.2,63,40.50511705,201.6,270,0,-E2_1,0
243.2,70,48.00615692,201.6,270,0,-E2_1,0
243.2,77,155.5071978,201.6,270,0,-E1_1,0
243.2,80,298.4,186.2144362,180,7.663413936,E7_1,1.66908396
243.2,93,129.2462841,301.6,270,12.58590269,-E22_1,0.271970473
243.2,97,198.4,241.5219311,180,12.51340149,E23_1,0.983396706
243.6,103,71.70411508,-1.6,90,0.495829365,-E18_1,-0.724177208
243.6,106,178.0102821,201.6,270,0,-E1_1,0
243.6,114,210.5010041,201.6,270,0,-E3_1,0
243.6,131,133.0040895,201.6,270,0,-E1_1,0
243.6,132,110.5010027,201.6,270,0,-E1_1,0
243.6,134,218.002035,201.6,270,0,-E3_1,0
243.6,135,118.002028,201.6,270,0,-E1_1,0
243.6,137,225.5030642,201.6,270,0,-E3_1,0
243.6,145,55.50718101,201.6,270,0,-E2_1,0
243.6,151,125.5030626,201.6,270,0,-E1_1,0
243.6,152,233.0041042,201.6,270,0,-E3_1,0
243.6,158,33.00409028,201.6,270,0,-E2_1,0
243.6,159,240.5051441,201.6,270,0,-E3_1,0
243.6,168,25.50306292,201.6,270,0,-E2_1,0
243.6,17,10.50100278,201.6,270,0,-E2_1,0
243.6,177,-1.227676395,7.793734762,175.7191261,8.361623401,:J12_2_0,1.655857191
243.6,180,201.3222266,208.4555863,15.6715763,10.07411259,:J3_17_0,1.030090816
243.6,181,89.49899902,98.4,90,0,E13_1,0
243.6,182,2.216674491,100.9099953,143.7982351,7.326438686,:J7_12_0,2.19367638
243.6,184,140.5051206,201.6,270,0,-E1_1,0
243.6,186,100.3831695,103.0947175,160.9407866,7.68305879,:J6_16_0,1.858713062
243.6,187,101.6933686,1.6,270,12.25650379,:J11_5_0,-0.278999652
243.6,189,259.5007975,195.2,90,12.98137984,E3_0,-0.681261769
243.6,190,89.4989977,198.4,90,0,E2_1,0
243.6,191,-1.6,117.2305125,180,7.700250105,E6_1,0.135215797
243.6,192,191.5760995,301.6,274.84076,8.195295743,-E22_1,0.302219376
243.6,193,255.5073722,201.6,270,0.000230766,-E3_1,-0.000435839
243.6,196,-1.6,134.3814455,180,8.389567147,E6_1,-0.179552495
243.6,197,148.0061601,201.6,270,0,-E1_1,0
243.6,198,-18.00202698,198.4,90,0,E0_1,0
243.6,199,104.8,14.23793939,358.1128463,5.696632782,-E10_0,2.004614605
243.6,200,29.97389364,301.6,270,12.7211546,-E21_1,-0.122365242
243.6,201,248.0061837,201.6,270,0,-E3_1,-0.000130141
243.6,202,170.5092571,201.6,270,0,-E1_1,0
243.6,203,74.46218436,198.4,90,0.03827966,E2_1,-0.041694108
243.6,204,101.6,159.1437594,0,13.33620981,-E5_1,1.652224233
243.6,205,163.0082311,201.6,270,0,-E1_1,0
243.6,206,70.17445109,201.6,270,6.060583133,-E2_1,-3.531078209
243.6,207,94.46000449,-0.904313873,82.00150563,0,:J11_8_0,0
243.6,208,61.14900989,-1.6,90,3.477559986,-E18_1,-1.124293307
243.6,209,95.2,31.09967307,180,13.41302669,E10_0,-0.441819178
243.6,210,81.99597052,198.4,90,0.002504099,E2_1,-0.00304146
243.6,211,79.50692918,-1.6,90,0,-E18_1,0
243.6,212,-10.50100053,198.4,90,0,E0_1,0
243.6,213,147.6763345,1.6,270,14.84479176,E17_1,0.115298129
243.6,216,87.0079615,-1.6,90,0,-E18_1,0
243.6,217,289.8117039,198.4,90,9.94339013,E3_1,0.106016302
243.6,218,66.77136698,198.4,90,0.282854183,E2_1,-0.283128254
243.6,219,265.0976875,201.6,270,2.66979906,-E3_1,-1.897554291
243.6,220,104.8,69.28006603,0,13.78425044,-E10_0,0.884498376
243.6,221,81.99795804,98.4,90,0,E13_1,0
243.6,222,199.1841402,95.2,90,11.31325117,:J5_2_0,-0.447682186
243.6,223,1.6,122.9938299,0,10.71490185,-E6_1,0.849876641
243.6,224,198.4,211.4010092,180,0,E23_1,0
243.6,225,20.69291469,104.8,270,4.812543616,-E13_0,-1.124212084
243.6,226,288.6714822,204.8,270.1158763,12.15351361,-E3_0,2.596769748
243.6,227,42.49278725,198.4,90,10.43218274,E2_1,-2.292522503
243.6,228,42.62376242,295.2,90,11.75049898,E21_0,2.109015554
243.6,229,201.6,141.971718,0,13.68057425,-E4_1,2.392618928
243.6,230,7.529840634,105.0609236,272.994964,2.938161159,:J7_3_0,2.097139358
243.6,231,-1.6,277.3334444,180,10.76581165,-E20_1,1.536061917
243.6,232,98.4,10.50165089,180,0.008189358,E10_1,-0.081303252
243.6,233,-0.876333903,205.3409208,171.8595856,6.622501417,:J1_12_0,2.579840685
243.6,234,8.428597953,1.881628864,273.2365496,7.227758844,:J12_3_1,-4.5
243.6,235,101.6,180.3376303,0,11.98726865,-E5_1,-2.902825631
243.6,236,1.6,172.0609338,0,14.19869731,-E6_1,0.057156776
243.6,237,1.6,144.6861406,0,10.68785798,-E6_1,2.138701587
243.6,238,-65.92560896,98.4,90,9.62103576,E12_1,1.352146292
243.6,239,98.4,267.6540434,180,7.474462392,E24_1,1.330826849
243.6,240,201.6,125.8205477,0,5.582824803,-E4_1,1.80001488
243.6,242,98.4,282.4326268,180,2.650483449,E24_1,2.487818235
243.6,243,4.8,115.5,0,0,-E6_0,0
243.6,25,18.00203073,201.6,270,0,-E2_1,0
243.6,52,298.4,150.6266242,180,14.02070061,E7_1,1.917412376
243.6,63,40.50511705,201.6,270,0,-E2_1,0
243.6,70,48.00615692,201.6,270,0,-E2_1,0
243.6,77,155.5071978,201.6,270,0,-E1_1,0
243.6,80,298.4,182.8020195,180,8.531041869,E7_1,2.169069833
243.6,93,124.174712,301.6,270,12.67893027,-E22_1,0.232568959
243.6,97,198.4,237.2365705,180,10.71340149,E23_1,-4.5
244,103,71.80479595,-1.6,90,0.251702189,-E18_1,-0.61031794
244,106,178.0102821,201.6,270,0,-E1_1,0
244,114,210.5010041,201.6,270,0,-E3_1,0
244,131,133.0040895,201.6,270,0,-E1_1,0
244,132,110.5010027,201.6,270,0,-E1_1,0
244,134,218.002035,201.6,270,0,-E3_1,0
244,135,118.002028,201.6,270,0,-E1_1,0
244,137,225.5030642,201.6,270,0,-E3_1,0
244,145,55.50718101,201.6,270,0,-E2_1,0
244,151,125.5030626,201.6,270,0,-E1_1,0
244,152,233.0041042,201.6,270,0,-E3_1,0
244,158,33.00409028,201.6,270,0,-E2_1,0
244,159,240.5051441,201.6,270,0,-E3_1,0
244,168,25.50306292,201.6,270,0,-E2_1,0
244,17,10.50100278,201.6,270,0,-E2_1,0
244,177,-0.306875185,4.244791975,167.1084281,9.314092443,:J12_2_0,2.381172604
244,180,201.6,212.3441663,4.970595271,9.770033264,-E23_1,-0.76019831
244,181,89.49899902,98.4,90,0,E13_1,0
244,182,5.018547129,99.22887172,125.245144,8.167383027,:J7_12_0,2.102360852
244,184,140.5051206,201.6,270,0,-E1_1,0
244,186,102.6294013,100.6623592,141.0877618,8.523727111,:J6_16_0,2.101670805
244,187,96.91901508,1.6,270,11.93588392,:J11_5_0,-0.801549673
244,189,264.7585788,195.2,90,13.14445333,E3_0,0.407683717
244,190,89.4989977,198.4,90,0,E2_1,0
244,191,-1.6,114.0728093,180,7.894258163,E6_1,0.485020144
244,192,187.914304,301.6,270,9.154488745,-E22_1,2.397982504
244,193,255.5073085,201.6,270,0.00015937,-E3_1,-0.00017849
244,196,-1.6,131.0636814,180,8.294410195,E6_1,-0.237892381
244,197,148.0061601,201.6,270,0,-E1_1,0
244,198,-18.00202698,198.4,90,0,E0_1,0
244,199,104.8,16.80564133,0,6.419254847,-E10_0,1.806555164
244,200,24.75184683,301.6,270,13.05511702,-E21_1,0.834906042
244,201,248.0061837,201.6,270,0,-E3_1,0
244,202,170.5092571,201.6,270,0,-E1_1,0
244,203,74.47309199,198.4,90,0.027269096,E2_1,-0.02752641
244,204,101.6,164.0621732,0,12.29603439,-E5_1,-2.600438536
244,205,163.0082311,201.6,270,0,-E1_1,0
244,206,68.30408112,201.6,270,4.675924926,-E2_1,-3.461645517
244,207,94.46000449,-0.904313873,82.00150563,0,:J11_8_0,0
244,208,62.05718223,-4.8,90,2.270430856,-E18_0,-3.017822825
244,209,95.2,26.18920584,180,12.27616806,E10_0,-2.842146586
244,210,81.9966733,198.4,90,0.001756954,E2_1,-0.001867863
244,211,79.50692918,-1.6,90,0,-E18_1,0
244,212,-10.50100053,198.4,90,0,E0_1,0
244,213,141.571714,1.6,270,15.26155128,E17_1,1.041898812
244,216,87.0079615,-1.6,90,0,-E18_1,0
244,217,293.0834517,198.4,90,8.179369345,E3_1,-4.410051962
244,218,66.84376304,198.4,90,0.180990144,E2_1,-0.254660097
244,219,264.4061701,201.6,270,1.728793635,-E3_1,-2.352513561
244,220,104.8,74.66845767,0,13.47097911,-E10_0,-0.783178328
244,221,81.99795804,98.4,90,0,E13_1,0
244,222,203.7803636,95.2,90,11.57894748,:J5_2_0,0.664240772
244,223,1.6,127.5445518,0,11.37680478,-E6_1,1.654757317
244,224,198.4,211.4010092,180,0,E23_1,0
244,225,18.97740573,104.8,270,4.288772407,-E13_0,-1.309428022
244,226,283.455057,204.8,270,13.04106316,-E3_0,2.218873863
244,227,46.05549133,198.4,90,8.906760204,E2_1,-3.813556349
244,228,47.73754931,295.2,90,12.78446723,E21_0,2.584920628
244,229,201.6,147.3939698,0,13.55562963,-E4_1,-0.312361568
244,230,6.120039299,105.3141668,275.9274792,3.611618822,:J7_3_0,1.683644158
244,231,-1.6,272.7672722,180,11.4154305,-E20_1,1.624047127
244,232,98.4,10.50109545,180,0.001388595,E10_1,-0.017001908
244,233,0.571498719,202.7808355,159.2482875,7.387788386,:J1_12_0,1.913217423
244,234,5.843097698,2.574141381,281.3702794,6.804067628,:J12_3_1,-1.05922804
244,235,101.6,184.4125377,0,10.18726865,-E5_1,-4.5
244,236,1.6,177.2272055,0,12.91567915,-E6_1,-3.207545408
244,237,1.6,149.3574525,0,11.67827985,-E6_1,2.476054662
244,238,-61.74439957,98.4,90,10.45302348,E12_1,2.079969312
244,239,98.4,264.3556654,180,8.245945019,E24_1,1.928706566
244,240,201.6,128.4613064,0,6.601896657,-E4_1,2.547679635
244,242,98.4,281.0613956,180,3.42807815,E24_1,1.943986753
244,243,4.8,115.8589527,0,0.897381774,-E6_0,2.243454436
244,25,18.00203073,201.6,270,0,-E2_1,0
244,52,298.4,145.1452989,180,13.70331338,E7_1,-0.793468072
244,63,40.50511705,201.6,270,0,-E2_1,0
244,70,48.00615692,201.6,270,0,-E2_1,0
244,77,155.5071978,201.6,270,0,-E1_1,0
244,80,298.4,178.9904414,180,9.528945165,E7_1,2.494758239
244,93,119.118704,301.6,270,12.64002008,-E22_1,-0.097275478
244,97,198.4,233.4954406,180,9.352824876,E23_1,-3.401441534
244.4,103,71.88153503,-1.6,90,0.1918477,-E18_1,-0.149636222
244.4,106,178.0102821,201.6,270,0,-E1_1,0
244.4,114,210.5010041,201.6,270,0,-E3_1,0
244.4,131,133.0040895,201.6,270,0,-E1_1,0
244.4,132,110.5010027,201.6,270,0,-E1_1,0
244.4,134,218.002035,201.6,270,0,-E3_1,0
244.4,135,118.002028,201.6,270,0,-E1_1,0
244.4,137,225.5030642,201.6,270,0,-E3_1,0
244.4,145,55.50718101,201.6,270,0,-E2_1,0
244.4,151,125.5030626,201.6,270,0,-E1_1,0
244.4,152,233.0041042,201.6,270,0,-E3_1,0
244.4,158,33.00409028,201.6,270,0,-E2_1,0
244.4,159,240.5051441,201.6,270,0,-E3_1,0
244.4,168,25.50306292,201.6,270,0,-E2_1,0
244.4,17,10.50100278,201.6,270,0,-E2_1,0
244.4,177,1.677825815,1.233304511,148.6340831,9.102491916,:J12_2_0,-0.529001317
244.4,180,201.6,216.4941203,0,10.37488492,-E23_1,1.512129136
244.4,181,89.49899902,98.4,90,0,E13_1,0
244.4,182,8.482287135,98.67395898,105.5476019,8.797025605,:J7_12_0,1.574106446
244.4,184,140.5051206,201.6,270,0,-E1_1,0
244.4,186,105.9936963,99.02947195,117.1290129,9.477764566,:J6_16_0,2.385093637
244.4,187,92.09327893,1.6,270,12.06434039,:J11_5_0,0.321141182
244.4,189,269.9877784,195.2,90,13.07299884,E3_0,-0.17863623
244.4,190,89.4989977,198.4,90,0,E2_1,0
244.4,191,-1.6,110.9820895,180,7.726799377,E6_1,-0.418646963
244.4,192,184.0275053,301.6,270,9.716996751,-E22_1,1.406270014
244.4,193,255.5072655,201.6,270,0.000107534,-E3_1,-0.000129592
244.4,196,-1.6,127.7626833,180,8.252495275,E6_1,-0.1047873
244.4,197,148.0061601,201.6,270,0,-E1_1,0
244.4,198,-18.00202698,198.4,90,0,E0_1,0
244.4,199,104.8,19.68149478,0,7.189633629,-E10_0,1.925946955
244.4,200,19.65979122,301.6,270,12.73013903,-E21_1,-0.81244498
244.4,201,248.0061837,201.6,270,0,-E3_1,0
244.4,202,170.5092571,201.6,270,0,-E1_1,0
244.4,203,74.4816595,198.4,90,0.021418777,E2_1,-0.014625796
244.4,204,101.6,168.3196905,0,10.64379344,-E5_1,-4.130602387
244.4,205,163.0082311,201.6,270,0,-E1_1,0
244.4,206,66.78859849,201.6,270,3.788706556,-E2_1,-2.218045927
244.4,207,94.46000449,-0.904313873,82.00150563,0,:J11_8_0,0
244.4,208,63.27795445,-4.8,90,3.051930535,-E18_0,1.953749199
244.4,209,95.2,21.88017655,180,10.77257323,E10_0,-3.758987074
244.4,210,81.99716309,198.4,90,0.001224484,E2_1,-0.001331174
244.4,211,79.50692918,-1.6,90,0,-E18_1,0
244.4,212,-10.50100053,198.4,90,0,E0_1,0
244.4,213,135.603358,1.6,270,14.9208899,E17_1,-0.851653467
244.4,216,87.0079615,-1.6,90,0,-E18_1,0
244.4,217,295.6438794,198.1080172,93.35575924,6.452137692,:J4_2_1,-4.318079133
244.4,218,66.88518682,198.4,90,0.103559453,E2_1,-0.193576728
244.4,219,263.8825336,201.6,270,1.309091211,-E3_1,-1.049256062
244.4,220,104.8,79.40303261,0,11.83643736,-E10_0,-4.086354354
244.4,221,81.99795804,98.4,90,0,E13_1,0
244.4,222,208.275512,95.2,90,11.32431601,:J5_2_0,-0.63657869
244.4,223,1.6,132.4715298,0,12.3174449,-E6_1,2.351600313
244.4,224,198.4,211.4010092,180,0,E23_1,0
244.4,225,17.23405633,104.8,270,4.358373505,-E13_0,0.174002744
244.4,226,277.9889243,204.8,270,13.66533181,-E3_0,1.560671626
244.4,227,49.00018484,198.4,90,7.361733764,E2_1,-3.8625661
244.4,228,53.0871208,295.2,90,13.37392872,E21_0,1.473653732
244.4,229,201.6,152.7516413,0,13.39417853,-E4_1,-0.403627745
244.4,230,4.570296047,105.905887,281.8449144,4.148688964,:J7_3_0,1.342675356
244.4,231,-1.6,267.9469906,180,12.05070402,-E20_1,1.588183789
244.4,232,98.4,10.50100385,180,0.000229,E10_1,-0.002898988
244.4,233,2.780308173,200.5718151,140.089196,8.048659104,:J1_12_0,1.652176793
244.4,234,3.62168632,4.097189467,296.2634175,6.821982845,:J12_3_1,0.044788042
244.4,235,101.6,187.8522313,0,8.599233852,-E5_1,-3.970086999
244.4,236,1.6,181.6734771,0,11.11567915,-E6_1,-4.5
244.4,237,1.6,154.1299426,0,11.93122525,-E6_1,0.632363495
244.4,238,-57.35323171,98.4,90,10.97791964,E12_1,1.312240386
244.4,239,98.4,260.6842218,180,9.178608891,E24_1,2.33165968
244.4,240,201.6,131.422553,0,7.4031166,-E4_1,2.003049859
244.4,241,288.5,204.8,270,0,-E3_0,0
244.4,242,98.4,279.3829595,180,4.196090261,E24_1,1.920030277
244.4,243,4.8,116.5704697,0,1.778792396,-E6_0,2.203526554
244.4,244,-4.8,84.5,180,0,E11_0,0
244.4,25,18.00203073,201.6,270,0,-E2_1,0
244.4,52,298.4,139.541101,180,14.01049465,E7_1,0.767953175
244.4,63,40.50511705,201.6,270,0,-E2_1,0
244.4,70,48.00615692,201.6,270,0,-E2_1,0
244.4,77,155.5071978,201.6,270,0,-E1_1,0
244.4,80,298.4,174.935597,180,10.13711096,E7_1,1.520414488
244.4,93,114.0942025,301.6,270,12.5612537,-E22_1,-0.196915949
244.4,97,198.4,230.2327907,180,8.156624557,E23_1,-2.990500798
244.8,103,71.92885214,-1.6,90,0.11829276,-E18_1,-0.183887349
244.8,106,178.0102821,201.6,270,0,-E1_1,0
244.8,114,210.5010041,201.6,270,0,-E3_1,0
244.8,131,133.0040895,201.6,270,0,-E1_1,0
244.8,132,110.5010027,201.6,270,0,-E1_1,0
244.8,134,218.002035,201.6,270,0,-E3_1,0
244.8,135,118.002028,201.6,270,0,-E1_1,0
244.8,137,225.5030642,201.6,270,0,-E3_1,0
244.8,145,55.50718101,201.6,270,0,-E2_1,0
244.8,151,125.5030626,201.6,270,0,-E1_1,0
244.8,152,233.0041042,201.6,270,0,-E3_1,0
244.8,158,33.00409028,201.6,270,0,-E2_1,0
244.8,159,240.5051441,201.6,270,0,-E3_1,0
